Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[genotype]	Characteristics[phenotype]	Characteristics[sex]	Characteristics[organism part]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[NOMINAL_LENGTH]	Comment[LIBRARY_SELECTION]	Comment[NOMINAL_SDEV]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_LAYOUT]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[ENA_RUN]	Comment[Center]	Comment[FASTQ_URI]	Factor Value[phenotype]	Factor Value[sex]
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536545	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536545	sequencing assay	ERX536545	ERR578369_1	ERR578369	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578369/ERR578369_1.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536545	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536545	sequencing assay	ERX536545	ERR578369_2	ERR578369	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578369/ERR578369_2.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536559	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536559	sequencing assay	ERX536559	ERR578383_1	ERR578383	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578383/ERR578383_1.fastq.gz	Cancer	male
ERS422529	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ64_3d-sc-1883532	ERS422529	P-MTAB-40614	9804964_ERX536559	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536559	sequencing assay	ERX536559	ERR578383_2	ERR578383	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578383/ERR578383_2.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536504	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536504	sequencing assay	ERX536504	ERR578328_1	ERR578328	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578328/ERR578328_1.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536504	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536504	sequencing assay	ERX536504	ERR578328_2	ERR578328	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578328/ERR578328_2.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536518	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536518	sequencing assay	ERX536518	ERR578342_1	ERR578342	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578342/ERR578342_1.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536518	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536518	sequencing assay	ERX536518	ERR578342_2	ERR578342	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578342/ERR578342_2.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536532	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536532	sequencing assay	ERX536532	ERR578356_1	ERR578356	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578356/ERR578356_1.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536532	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536532	sequencing assay	ERX536532	ERR578356_2	ERR578356	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578356/ERR578356_2.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536546	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536546	sequencing assay	ERX536546	ERR578370_1	ERR578370	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578370/ERR578370_1.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536546	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536546	sequencing assay	ERX536546	ERR578370_2	ERR578370	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578370/ERR578370_2.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536560	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536560	sequencing assay	ERX536560	ERR578384_1	ERR578384	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578384/ERR578384_1.fastq.gz	Cancer	male
ERS422530	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ68_5a-sc-1883533	ERS422530	P-MTAB-40614	9804965_ERX536560	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536560	sequencing assay	ERX536560	ERR578384_2	ERR578384	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578384/ERR578384_2.fastq.gz	Cancer	male
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536505	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536505	sequencing assay	ERX536505	ERR578329_1	ERR578329	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578329/ERR578329_1.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536505	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536505	sequencing assay	ERX536505	ERR578329_2	ERR578329	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578329/ERR578329_2.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536519	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536519	sequencing assay	ERX536519	ERR578343_1	ERR578343	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578343/ERR578343_1.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536519	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536519	sequencing assay	ERX536519	ERR578343_2	ERR578343	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578343/ERR578343_2.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536533	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536533	sequencing assay	ERX536533	ERR578357_1	ERR578357	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578357/ERR578357_1.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536533	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536533	sequencing assay	ERX536533	ERR578357_2	ERR578357	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578357/ERR578357_2.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536547	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536547	sequencing assay	ERX536547	ERR578371_1	ERR578371	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578371/ERR578371_1.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536547	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536547	sequencing assay	ERX536547	ERR578371_2	ERR578371	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578371/ERR578371_2.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536561	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536561	sequencing assay	ERX536561	ERR578385_1	ERR578385	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578385/ERR578385_1.fastq.gz	Cancer	female
ERS422531	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ7_2e-sc-1883534	ERS422531	P-MTAB-40614	9804966_ERX536561	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536561	sequencing assay	ERX536561	ERR578385_2	ERR578385	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578385/ERR578385_2.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536506	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536506	sequencing assay	ERX536506	ERR578330_1	ERR578330	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578330/ERR578330_1.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536506	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536506	sequencing assay	ERX536506	ERR578330_2	ERR578330	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578330/ERR578330_2.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536520	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536520	sequencing assay	ERX536520	ERR578344_1	ERR578344	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578344/ERR578344_1.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536520	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536520	sequencing assay	ERX536520	ERR578344_2	ERR578344	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578344/ERR578344_2.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536534	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536534	sequencing assay	ERX536534	ERR578358_1	ERR578358	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578358/ERR578358_1.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536534	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536534	sequencing assay	ERX536534	ERR578358_2	ERR578358	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578358/ERR578358_2.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536548	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536548	sequencing assay	ERX536548	ERR578372_1	ERR578372	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578372/ERR578372_1.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536548	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536548	sequencing assay	ERX536548	ERR578372_2	ERR578372	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578372/ERR578372_2.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536562	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536562	sequencing assay	ERX536562	ERR578386_1	ERR578386	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578386/ERR578386_1.fastq.gz	Cancer	female
ERS422532	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ72_3c-sc-1883535	ERS422532	P-MTAB-40614	9804967_ERX536562	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536562	sequencing assay	ERX536562	ERR578386_2	ERR578386	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578386/ERR578386_2.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536507	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536507	sequencing assay	ERX536507	ERR578331_1	ERR578331	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578331/ERR578331_1.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536507	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536507	sequencing assay	ERX536507	ERR578331_2	ERR578331	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578331/ERR578331_2.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536521	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536521	sequencing assay	ERX536521	ERR578345_1	ERR578345	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578345/ERR578345_1.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536521	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536521	sequencing assay	ERX536521	ERR578345_2	ERR578345	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578345/ERR578345_2.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536535	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536535	sequencing assay	ERX536535	ERR578359_1	ERR578359	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578359/ERR578359_1.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536535	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536535	sequencing assay	ERX536535	ERR578359_2	ERR578359	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578359/ERR578359_2.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536549	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536549	sequencing assay	ERX536549	ERR578373_1	ERR578373	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578373/ERR578373_1.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536549	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536549	sequencing assay	ERX536549	ERR578373_2	ERR578373	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578373/ERR578373_2.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536563	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536563	sequencing assay	ERX536563	ERR578387_1	ERR578387	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578387/ERR578387_1.fastq.gz	Cancer	female
ERS422533	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ84_3c-sc-1883536	ERS422533	P-MTAB-40614	9804968_ERX536563	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536563	sequencing assay	ERX536563	ERR578387_2	ERR578387	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578387/ERR578387_2.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536508	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536508	sequencing assay	ERX536508	ERR578332_1	ERR578332	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578332/ERR578332_1.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536508	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536508	sequencing assay	ERX536508	ERR578332_2	ERR578332	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578332/ERR578332_2.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536522	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536522	sequencing assay	ERX536522	ERR578346_1	ERR578346	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578346/ERR578346_1.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536522	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536522	sequencing assay	ERX536522	ERR578346_2	ERR578346	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578346/ERR578346_2.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536536	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536536	sequencing assay	ERX536536	ERR578360_1	ERR578360	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578360/ERR578360_1.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536536	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536536	sequencing assay	ERX536536	ERR578360_2	ERR578360	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578360/ERR578360_2.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536550	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536550	sequencing assay	ERX536550	ERR578374_1	ERR578374	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578374/ERR578374_1.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536550	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536550	sequencing assay	ERX536550	ERR578374_2	ERR578374	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578374/ERR578374_2.fastq.gz	Cancer	female
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536564	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536564	sequencing assay	ERX536564	ERR578388_1	ERR578388	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578388/ERR578388_1.fastq.gz	Cancer	female
